Vertex_X,Vertex_Y,Vertex_Z,Risk_Level,Risk_Score
-3.73799991607666,6.43544340133667,-5.741689682006836,High,2.0000
-3.439934492111206,6.407290935516357,-5.741114616394043,High,2.0000
-3.3905892372131348,6.725713729858398,-5.652954578399658,High,2.0000
-2.7779340744018555,7.588475704193115,-5.292287349700928,Medium,0.5637
-2.436610221862793,7.537609577178955,-5.339278221130371,High,1.3464
-1.7323529720306396,8.194931030273438,-5.01420259475708,Medium,0.8135
-0.7643543481826782,8.975318908691406,-5.178648948669434,Medium,0.8441
0.3350769877433777,8.972512245178223,-5.72999906539917,High,1.3370
1.7191908359527588,8.675130844116211,-5.980190753936768,Medium,0.8427
2.412588596343994,9.115731239318848,-6.114363193511963,Medium,0.7954
2.827237129211426,9.421501159667969,-6.130768775939941,Low,0.4350
3.2754452228546143,9.72927188873291,-5.93826961517334,Low,0.4683
3.5783841609954834,9.974575996398926,-5.287590503692627,Low,0.0959
3.5879690647125244,9.86870002746582,-4.8330230712890625,Low,0.3943
3.7725791931152344,10.223759651184082,-3.7141997814178467,Low,0.2043
3.6397345066070557,9.913580894470215,-3.269165277481079,Low,0.2887
3.5125882625579834,10.172139167785645,-1.9307814836502075,Low,0.4162
3.4328746795654297,10.095056533813477,-1.7442669868469238,Medium,0.5411
3.2254202365875244,10.081021308898926,-1.1674120426177979,Low,0.2914
3.0717146396636963,10.179488182067871,-0.74156653881073,Medium,0.5668
2.843197822570801,10.002656936645508,-0.3254353702068329,Low,0.3554
2.6284232139587402,9.548702239990234,0.002715692389756441,Low,0.0312
2.3390066623687744,8.748493194580078,0.5786216855049133,Low,0.3177
-3.8670578002929688,-6.44376802444458,-8.539119720458984,Medium,0.5465
-3.7804336547851562,-6.233351707458496,-8.975608825683594,Low,0.2244
-3.6910860538482666,-6.001451015472412,-9.40251350402832,Low,0.0869
-4.0733723640441895,-6.0395588874816895,-9.158055305480957,Medium,0.5062
-4.022099018096924,-5.461033821105957,-9.902905464172363,Low,0.1041
-3.8517234325408936,-4.845858097076416,-10.503311157226562,Medium,0.6349
-4.29870080947876,-4.185812950134277,-10.58192253112793,Medium,0.7603
-4.14249324798584,-3.1132071018218994,-10.829267501831055,High,1.2593
-4.095254421234131,-1.577858805656433,-10.526212692260742,Medium,1.0563
-4.592164516448975,-1.2547911405563354,-10.11624526977539,Medium,0.8525
-4.724734783172607,-1.1112909317016602,-9.968714714050293,Medium,0.9363
-5.08905029296875,-0.8805652856826782,-9.641271591186523,High,1.2284
-5.424911975860596,0.08102122694253922,-8.819929122924805,Medium,0.9186
-6.375455856323242,1.1928268671035767,-7.668890476226807,Medium,0.9639
-6.451328754425049,1.4998077154159546,-7.474545478820801,Medium,0.8907
-6.529350280761719,1.824852466583252,-7.281565189361572,Medium,0.7688
-6.236708164215088,2.753525733947754,-6.937238693237305,High,1.5000
-6.156859874725342,3.186488389968872,-6.779430866241455,Medium,0.9247
-6.071381568908691,3.9493749141693115,-6.536604404449463,High,2.0000
-6.298962116241455,3.541722297668457,-6.637765407562256,High,2.0000
-5.763243198394775,4.264829158782959,-6.457554340362549,High,2.0000
-5.401936054229736,4.8473100662231445,-6.28462553024292,High,1.3398
-5.517779350280762,5.245434761047363,-6.153918266296387,High,2.0000
-5.067366600036621,5.735033988952637,-5.995982646942139,Medium,1.0323
-4.115603446960449,6.450380325317383,-5.753424167633057,High,2.0000
-3.6250760555267334,7.046261787414551,-5.54539680480957,High,1.5000
-3.4106757640838623,7.351084232330322,-5.413021564483643,Medium,0.9208
-3.150918483734131,7.724722385406494,-5.197428226470947,Medium,0.5429
-2.5722880363464355,7.796029567718506,-5.160145282745361,Medium,1.1664
-2.0889892578125,8.243103981018066,-4.880276679992676,Medium,0.7423
-1.9202710390090942,8.440176010131836,-4.7748942375183105,Medium,0.8284
-1.1201236248016357,8.963493347167969,-4.961307048797607,Medium,1.1467
-0.2873964011669159,9.193907737731934,-5.4621171951293945,Medium,1.1135
0.8211983442306519,8.967293739318848,-5.915214538574219,Medium,1.0676
1.5617567300796509,9.019145965576172,-6.128190040588379,High,1.3074
1.953277587890625,9.193559646606445,-6.252898693084717,High,1.2501
3.673173189163208,10.017931938171387,-4.525009632110596,Low,0.3038
3.917466640472412,10.580851554870605,-4.0387725830078125,Low,0.4868
3.6909611225128174,10.01857852935791,-3.5036275386810303,Low,0.0963
3.6575212478637695,10.57908821105957,-1.9977740049362183,Low,0.0306
3.5212855339050293,10.492752075195312,-1.6564854383468628,Low,0.4260
3.3620786666870117,10.374543190002441,-1.3207228183746338,Low,0.3103
2.502176284790039,9.818511962890625,0.2792815864086151,Low,0.3153
2.081848621368408,8.890546798706055,1.0160861015319824,Low,0.1336
2.0557029247283936,8.413839340209961,1.1485120058059692,Low,0.4961
1.710184097290039,8.131702423095703,1.8040715456008911,Low,0.0114
1.6032323837280273,7.761098861694336,2.1021780967712402,Low,0.0324
-4.085178375244141,-6.26666784286499,-8.77949333190918,Low,0.1810
-4.16243839263916,-5.83745813369751,-9.393970489501953,Low,0.0128
-4.0756072998046875,-5.663604259490967,-9.658563613891602,Low,0.4800
-4.159328937530518,-5.255781650543213,-10.032184600830078,Medium,0.6448
-4.25390625,-5.047631740570068,-10.151823997497559,High,1.2015
-4.116985321044922,-4.513539791107178,-10.53564739227295,High,1.2421
-4.077175617218018,-3.926632881164551,-10.77805233001709,Medium,0.8652
-4.1242995262146,-3.3912911415100098,-10.837499618530273,High,1.4074
-4.49831485748291,-3.1680405139923096,-10.647238731384277,High,1.5000
-4.4954962730407715,-1.6125119924545288,-10.327627182006836,Medium,1.1008
-5.406142711639404,-0.6292152404785156,-9.308512687683105,Medium,0.7155
-5.3433356285095215,-0.2585126459598541,-9.099696159362793,Medium,0.5750
-5.707448959350586,-0.11582635343074799,-8.811522483825684,Medium,0.7603
-6.302266597747803,0.4109954833984375,-8.17607593536377,Medium,0.8623
-6.875139236450195,2.0986714363098145,-7.068063735961914,Medium,1.1184
-6.477636814117432,2.5971052646636963,-6.962392807006836,High,1.3035
-6.50120735168457,3.765543222427368,-6.546311378479004,High,2.0000
-6.078680992126465,4.380376815795898,-6.401002883911133,Medium,1.1939
-5.844360828399658,4.755410671234131,-6.298573017120361,Medium,1.1149
-5.424746990203857,5.728709697723389,-5.996728420257568,Medium,1.0542
-4.8356614112854,6.137804985046387,-5.864136219024658,High,2.0000
-4.500529766082764,6.454529762268066,-5.759092807769775,High,2.0000
-3.939307689666748,6.773696422576904,-5.646674633026123,High,2.0000
-2.452470302581787,8.141057968139648,-4.9027323722839355,Medium,0.6161
-1.345408320426941,8.737780570983887,-4.894863605499268,Medium,0.5027
-1.6608891487121582,8.923314094543457,-4.635787010192871,Medium,1.1636
-1.0888582468032837,9.342748641967773,-4.925689697265625,Medium,0.9930
-0.702243447303772,9.347679138183594,-5.210005283355713,Medium,0.7532
0.17198334634304047,9.382647514343262,-5.777477741241455,Medium,0.8069
0.5219495296478271,9.280632019042969,-5.912319660186768,Medium,0.8835
1.2088178396224976,9.206724166870117,-6.134016990661621,High,1.4011
2.4108526706695557,9.51964282989502,-6.435784816741943,Medium,1.1549
3.363154649734497,9.967535972595215,-6.125180244445801,Medium,0.5090
3.1146631240844727,9.728304862976074,-6.197463035583496,Low,0.0289
3.722156047821045,10.191235542297363,-4.9688849449157715,Low,0.2668
3.8037304878234863,10.3198823928833,-4.550533294677734,Low,0.4733
3.8595778942108154,10.434382438659668,-4.329176425933838,Low,0.3887
3.9862632751464844,10.76357364654541,-3.637730360031128,Low,0.4308
3.8113040924072266,10.34935474395752,-3.3539645671844482,Low,0.4369
3.733741044998169,10.195226669311523,-3.112985372543335,Low,0.1888
3.7499098777770996,10.635883331298828,-2.278055429458618,Low,0.3077
3.2788515090942383,10.587728500366211,-0.9817082285881042,Low,0.1553
2.9810328483581543,10.351168632507324,-0.465840607881546,Low,0.3567
2.6735501289367676,9.929739952087402,-0.019463609904050827,Low,0.2963
2.2993063926696777,9.700485229492188,0.6099029183387756,Low,0.0602
1.8546401262283325,8.522164344787598,1.4741907119750977,Low,0.3654
1.4540528059005737,7.6932759284973145,2.391535758972168,Low,0.1524
-4.22369909286499,-6.433564186096191,-8.409908294677734,Low,0.1726
-4.419793128967285,-6.057908058166504,-8.963981628417969,Low,0.3950
-4.553773880004883,-5.680873394012451,-9.387606620788574,Low,0.0996
-4.484532356262207,-5.317140102386475,-9.798604011535645,Low,0.0484
-4.336149215698242,-4.644189834594727,-10.368631362915039,Medium,0.9816
-4.5191874504089355,-4.437311172485352,-10.372233390808105,Medium,0.9287
-4.545302867889404,-3.805640697479248,-10.55686092376709,High,1.2957
-4.263052463531494,-2.1184372901916504,-10.617335319519043,Medium,0.9358
-4.328218460083008,-1.782888650894165,-10.480583190917969,Medium,0.7859
-5.034379005432129,-1.230384349822998,-9.858928680419922,Medium,1.1298
-5.682138442993164,-0.4668644666671753,-9.051026344299316,High,1.2018
-6.348132610321045,0.0620981901884079,-8.363125801086426,Medium,1.0238
-6.7329559326171875,0.3901183009147644,-7.977327346801758,Medium,0.7914
-6.766909122467041,1.1508500576019287,-7.544554233551025,High,1.5000
-6.789797782897949,1.4674116373062134,-7.375848293304443,Medium,0.9082
-6.949759006500244,1.7057218551635742,-7.2146782875061035,Medium,0.9686
-6.725780963897705,2.475285291671753,-6.95745325088501,High,1.5000
-6.672249794006348,2.909249782562256,-6.806512355804443,Medium,0.8367
-6.521090507507324,3.3088624477386475,-6.688689708709717,Medium,0.7376
-6.519454002380371,4.175392150878906,-6.419079303741455,High,1.8531
-5.79845666885376,5.558706760406494,-6.039458751678467,High,2.0000
-5.117048740386963,5.928294658660889,-5.9325995445251465,High,2.0000
-3.7833423614501953,7.375929832458496,-5.407354354858398,Medium,0.7634
-2.8391127586364746,8.033892631530762,-4.968851089477539,Medium,1.0543
-2.3346266746520996,8.386289596557617,-4.7074198722839355,Medium,0.6986
-1.3761875629425049,9.095346450805664,-4.763545036315918,Medium,1.0558
-0.5502267479896545,9.613726615905762,-5.367912292480469,Medium,0.9590
-0.17819736897945404,9.582701683044434,-5.640900135040283,High,1.2775
0.42399755120277405,9.601933479309082,-6.009857654571533,Medium,0.7601
0.7722557783126831,9.447882652282715,-6.092718124389648,Medium,0.5462
1.4905924797058105,9.418216705322266,-6.318728446960449,Medium,1.0109
1.9440982341766357,9.619830131530762,-6.542125225067139,High,1.2982
2.8257055282592773,9.7795991897583,-6.511902332305908,Low,0.2311
3.2147023677825928,10.057037353515625,-6.4885029792785645,Low,0.0864
3.575838088989258,10.217578887939453,-6.026113033294678,Low,0.3598
3.4867465496063232,10.250202178955078,-6.323078632354736,Low,0.2947
3.70185923576355,10.325251579284668,-5.740964412689209,Low,0.4647
3.725414752960205,10.275516510009766,-5.374334335327148,Low,0.2090
3.9804770946502686,10.738992691040039,-4.544353008270264,Medium,0.5207
4.0553741455078125,10.923442840576172,-3.9109995365142822,Low,0.1897
3.8345158100128174,10.490649223327637,-2.9994122982025146,Low,0.0552
3.693535804748535,10.826380729675293,-1.8654929399490356,Low,0.4458
3.4607908725738525,10.703380584716797,-1.3389450311660767,Medium,0.5132
3.0937182903289795,10.694952011108398,-0.5469579100608826,Medium,0.5355
2.913727045059204,10.513984680175781,-0.28196996450424194,Low,0.1805
2.700993299484253,10.386004447937012,0.05232461541891098,Medium,0.5895
2.3633625507354736,10.1470947265625,0.5547345280647278,Medium,0.6059
2.1105546951293945,9.502747535705566,0.9156151413917542,Low,0.1418
1.597320795059204,8.588109970092773,1.890489935874939,Low,0.2130
1.4485126733779907,8.273388862609863,2.2143044471740723,Low,0.1150
1.5196449756622314,7.140760898590088,2.5291640758514404,Low,0.2894
-4.57450532913208,-6.352067947387695,-8.402721405029297,Low,0.0979
-4.707028865814209,-4.077328205108643,-10.405378341674805,Medium,0.6952
-4.66680383682251,-2.6338605880737305,-10.51682186126709,Medium,0.9727
-4.406994819641113,-2.3958804607391357,-10.60744857788086,Medium,0.7574
-4.658512115478516,-1.953540325164795,-10.361649513244629,Medium,1.1509
-5.3647027015686035,-1.1076157093048096,-9.610294342041016,Medium,0.7461
-5.780905246734619,-0.7957727909088135,-9.197880744934082,Medium,0.5452
-6.050870895385742,-0.12233063578605652,-8.63143253326416,Medium,1.0986
-6.747264385223389,0.8245334625244141,-7.728092193603516,Medium,1.1759
-7.1709136962890625,0.8526971936225891,-7.5262250900268555,Medium,1.0887
-7.319183349609375,1.8655450344085693,-7.028505325317383,High,1.3155
-7.185297012329102,2.619396209716797,-6.800762176513672,Medium,0.6599
-6.724807262420654,3.8603315353393555,-6.490890026092529,Medium,1.1829
-6.441159725189209,4.6399946212768555,-6.28242826461792,High,1.4515
-6.0101518630981445,5.2674665451049805,-6.122747421264648,High,1.8492
-5.781456470489502,5.974341869354248,-5.897298336029053,Medium,0.5713
-5.368049621582031,6.209750652313232,-5.834478378295898,High,2.0000
-4.9072346687316895,6.569329738616943,-5.718698978424072,High,1.7519
-4.415311336517334,6.753620624542236,-5.655651569366455,High,2.0000
-4.266031265258789,6.991296768188477,-5.568667411804199,High,1.3897
-4.038536548614502,7.192697525024414,-5.484431266784668,Medium,0.8958
-3.771979808807373,7.67454195022583,-5.248746395111084,High,1.4765
-3.4996559619903564,7.887975215911865,-5.102015972137451,Medium,0.6351
-3.2901835441589355,8.11142349243164,-4.916145324707031,Medium,0.8030
-2.880324363708496,8.330681800842285,-4.706459999084473,Medium,0.6617
-1.6688190698623657,9.266458511352539,-4.50560188293457,Medium,0.6817
-1.410230040550232,9.40112590789795,-4.6659440994262695,Medium,0.9669
-0.9552124738693237,9.734304428100586,-5.049795150756836,High,1.2517
0.11386461555957794,9.685904502868652,-5.879292964935303,Medium,0.7489
1.0834568738937378,9.57696533203125,-6.284799575805664,Medium,0.6996
2.2501132488250732,9.79289436340332,-6.702641487121582,Medium,0.6186
3.6721229553222656,10.588113784790039,-6.45706844329834,Low,0.4334
3.8388984203338623,10.498400688171387,-5.288349628448486,Low,0.0700
3.8929026126861572,10.564873695373535,-4.937695026397705,Low,0.4764
4.096567153930664,11.023443222045898,-4.208808898925781,Low,0.1469
3.9833765029907227,10.799678802490234,-3.35821270942688,Low,0.3710
3.665400743484497,11.06705093383789,-1.5929136276245117,Low,0.0280
3.4521172046661377,10.962776184082031,-1.144704818725586,Medium,0.5517
3.2947285175323486,11.046463012695312,-0.7749238610267639,Low,0.2229
2.180111885070801,9.865418434143066,0.8148946166038513,Low,0.1395
1.7283921241760254,9.047619819641113,1.5874344110488892,Low,0.2074
1.2513725757598877,8.205204010009766,2.591625928878784,Low,0.1538
1.2747936248779297,7.685279846191406,2.72884464263916,Low,0.2701
-4.386267185211182,-6.628540515899658,-7.9749436378479,Low,0.2323
-4.795434474945068,-5.950577259063721,-8.939868927001953,Medium,0.5384
-4.908031463623047,-5.419568061828613,-9.486224174499512,Low,0.1427
-4.864380836486816,-2.998988151550293,-10.449174880981445,High,1.5000
-4.96437931060791,-2.686770439147949,-10.359594345092773,High,1.2673
-4.832578659057617,-2.326087713241577,-10.369301795959473,Medium,1.0317
-4.8617658615112305,-1.4928667545318604,-10.078458786010742,Medium,0.8047
-5.266374588012695,-1.429266333580017,-9.81862735748291,Medium,0.9478
-5.743351936340332,-1.2120431661605835,-9.442852020263672,High,1.2978
-5.480556964874268,-1.407143235206604,-9.684943199157715,Medium,0.6908
-6.046149253845215,-0.5069043040275574,-8.874448776245117,Medium,0.8231
-6.374053001403809,-0.3310168981552124,-8.590944290161133,Medium,0.5670
-6.718497276306152,-0.17075923085212708,-8.305801391601562,Medium,0.6930
-7.008996486663818,0.6178242564201355,-7.723267555236816,Medium,0.9973
-7.0694122314453125,1.204659104347229,-7.399775505065918,Medium,0.5991
-7.175345420837402,1.4819601774215698,-7.2367658615112305,High,1.4215
-7.2295732498168945,2.2308201789855957,-6.924697399139404,High,1.3066
-6.859851360321045,3.510361909866333,-6.5775017738342285,High,1.5121
-6.969931125640869,4.012649059295654,-6.409781455993652,High,1.4858
-6.262307167053223,4.948494911193848,-6.20679235458374,High,1.3656
-6.161475658416748,5.7330451011657715,-5.953536033630371,High,1.5000
-4.704231262207031,7.02034854888916,-5.554474353790283,High,1.5000
-4.450109958648682,7.317018032073975,-5.429890155792236,High,1.5000
-4.174647808074951,7.496014595031738,-5.349473476409912,High,1.5000
-3.8300273418426514,8.010708808898926,-5.023876667022705,High,1.2940
-1.9958655834197998,8.632268905639648,-4.612123489379883,Medium,0.8331
-1.9918545484542847,8.865795135498047,-4.4721903800964355,Medium,0.8822
-2.285290241241455,8.69640064239502,-4.4559550285339355,Medium,1.0993
-1.2395862340927124,9.710192680358887,-4.787896156311035,Medium,0.6051
-0.8845570087432861,10.10406494140625,-5.225258827209473,Low,0.4091
-0.4457226097583771,9.922521591186523,-5.572312831878662,Low,0.3499
-0.1220986619591713,9.931736946105957,-5.84814453125,High,1.2718
0.2609359323978424,9.973955154418945,-6.142580509185791,High,1.2536
0.6937490701675415,9.781126022338867,-6.245296001434326,High,1.3321
1.4100892543792725,9.730341911315918,-6.4995293617248535,Medium,0.5885
2.92669939994812,10.094602584838867,-6.802360534667969,Low,0.1002
3.5017735958099365,10.553302764892578,-6.771694183349609,Low,0.2681
3.8612120151519775,10.60704231262207,-5.626336574554443,Low,0.3297
3.984192371368408,10.842032432556152,-5.420560836791992,Low,0.2584
4.1490254402160645,11.177083969116211,-4.6866326332092285,Low,0.0838
4.198624134063721,11.301816940307617,-3.804046869277954,Low,0.0972
4.082999229431152,11.022590637207031,-3.5510571002960205,Medium,0.6605
3.9279065132141113,10.698004722595215,-3.160439968109131,Low,0.4006
3.8134140968322754,11.013190269470215,-2.061527967453003,Low,0.3461
3.9082796573638916,10.944887161254883,-2.507211685180664,Low,0.1262
3.0889456272125244,11.17005729675293,-0.36496877670288086,Low,0.3481
2.929818630218506,10.817389488220215,-0.2051313817501068,Low,0.1185
2.089176654815674,10.210602760314941,0.9726565480232239,Low,0.4053
1.9145630598068237,9.339262008666992,1.2482414245605469,Medium,0.5451
1.2872092723846436,8.547830581665039,2.4326345920562744,Low,0.4887
1.2191951274871826,7.109394073486328,3.1338677406311035,Low,0.3228
1.7095226049423218,6.350075721740723,2.5342259407043457,Low,0.3343
-4.9334611892700195,-5.732144832611084,-9.146039962768555,Medium,0.6660
-4.947384834289551,-5.023074626922607,-9.797266006469727,Medium,0.5334
-5.004258632659912,-4.264025688171387,-10.185216903686523,Medium,0.6842
-5.0349860191345215,-3.9792776107788086,-10.259300231933594,High,1.2184
-5.2882914543151855,-2.9381778240203857,-10.215975761413574,Medium,0.9344
-5.6400628089904785,-1.4927172660827637,-9.633279800415039,High,1.2126
-7.077619552612305,-0.08682277798652649,-8.056997299194336,Medium,1.1796
-7.0960540771484375,0.16363754868507385,-7.9091644287109375,Medium,0.7486
-7.18878173828125,0.33640024065971375,-7.7733283042907715,Medium,0.8807
-7.360355377197266,0.5430705547332764,-7.585753440856934,Medium,0.6616
-7.4013142585754395,1.0937013626098633,-7.317679405212402,Medium,0.9478
-7.59627628326416,1.3721847534179688,-7.118083477020264,Medium,0.9895
-7.581908226013184,2.360461473464966,-6.776050567626953,Medium,0.9614
-7.107096195220947,3.14654803276062,-6.648117542266846,High,1.5000
-7.027066230773926,4.57698917388916,-6.2286763191223145,High,1.9892
-6.621220588684082,5.001379013061523,-6.1554975509643555,High,2.0000
-6.468436241149902,5.393177032470703,-6.039875030517578,High,2.0000
-6.13051700592041,6.144039630889893,-5.802549839019775,Medium,0.7077
-5.3164825439453125,6.642917156219482,-5.67457914352417,Medium,1.0935
-5.1616010665893555,6.877478122711182,-5.588784217834473,Medium,0.7012
-4.345434665679932,7.8100762367248535,-5.162741661071777,Medium,1.1969
-3.5404937267303467,8.27635383605957,-4.782288074493408,Medium,0.8119
-3.288940191268921,8.400789260864258,-4.634392738342285,Medium,0.6217
-2.578160047531128,8.529128074645996,-4.538812637329102,Medium,1.1176
-2.9796810150146484,8.669163703918457,-4.352538585662842,Medium,0.5996
-2.3543851375579834,9.091463088989258,-4.129846572875977,Medium,1.0217
-1.6164624691009521,9.560027122497559,-4.469669818878174,Medium,0.9209
-1.1635857820510864,10.070587158203125,-4.916590690612793,Low,0.3017
1.013445258140564,9.87702751159668,-6.457882404327393,Medium,1.0961
1.7075270414352417,9.892741203308105,-6.725621223449707,Medium,1.0516
2.526271104812622,9.961706161499023,-6.827577114105225,Low,0.4867
3.2537882328033447,10.318315505981445,-6.790293216705322,Low,0.0614
3.72210431098938,10.940838813781738,-6.8839497566223145,Low,0.1330
4.022888660430908,10.990575790405273,-5.698545455932617,Low,0.0404
4.018520832061768,10.855765342712402,-4.807546615600586,Low,0.1384
4.209146499633789,11.318553924560547,-4.276800155639648,Low,0.1944
4.108705043792725,11.1355619430542,-3.3652052879333496,Low,0.3245
3.86236572265625,10.666804313659668,-2.763378858566284,Low,0.3964
4.0267252922058105,11.03319263458252,-2.9822282791137695,Low,0.1351
3.962723731994629,11.31533145904541,-2.238077163696289,Medium,0.5131
3.5274951457977295,11.31314754486084,-1.1167877912521362,Low,0.2567
3.364018201828003,11.47455883026123,-0.7485806345939636,Medium,0.5472
2.514859199523926,10.587346076965332,0.40100860595703125,Low,0.0487
2.2934772968292236,10.55378246307373,0.719246506690979,Low,0.1743
1.926008701324463,9.780757904052734,1.2008284330368042,Low,0.0554
1.7720900774002075,9.490196228027344,1.4614055156707764,Medium,0.5203
1.3769899606704712,8.887528419494629,2.2015655040740967,Low,0.0394
1.1236275434494019,8.82088565826416,2.666088104248047,Low,0.4464
1.0789451599121094,7.783967971801758,3.0802223682403564,Low,0.3118
-4.890998363494873,-6.133997440338135,-8.628097534179688,Low,0.3976
-5.047590732574463,-6.3543596267700195,-8.22232437133789,Low,0.3289
-5.257154941558838,-5.904812335968018,-8.780694007873535,Low,0.2028
-5.204216003417969,-5.6163482666015625,-9.136759757995605,Medium,0.8310
-5.2735795974731445,-5.342583656311035,-9.376991271972656,Low,0.2660
-4.501641273498535,-4.828287124633789,-10.172645568847656,Medium,0.8602
-4.889297008514404,-4.660162925720215,-10.064129829406738,Medium,1.1404
-5.395357608795166,-4.048696994781494,-10.045839309692383,High,1.4779
-5.284571647644043,-3.3239779472351074,-10.227283477783203,Medium,1.1640
-5.333714962005615,-2.571070909500122,-10.144968032836914,High,1.5000
-5.530460357666016,-1.7163481712341309,-9.793144226074219,Medium,0.5330
-5.882782459259033,-1.594611644744873,-9.53580093383789,Medium,1.1868
-6.594879627227783,-0.46859028935432434,-8.545040130615234,High,1.2983
-7.045010566711426,-0.3172222077846527,-8.197896957397461,Medium,0.5558
-7.392431735992432,-0.030203331261873245,-7.852296352386475,High,1.2923
-7.690436363220215,0.6479799151420593,-7.375128746032715,Medium,0.8825
-7.863676071166992,1.6818686723709106,-6.899327278137207,Medium,0.6013
-7.738982677459717,2.0438787937164307,-6.826091766357422,High,1.2332
-7.400177478790283,3.5373690128326416,-6.466994285583496,High,1.8057
-7.1830291748046875,3.8015809059143066,-6.433255672454834,High,2.0000
-7.419469356536865,4.097052574157715,-6.298982620239258,Medium,1.1258
-6.628669261932373,5.7624287605285645,-5.88563871383667,Medium,0.7618
-6.440352439880371,5.96458101272583,-5.8351969718933105,High,1.5000
-5.633790493011475,6.474327087402344,-5.720152378082275,Medium,1.1635
-5.034087181091309,7.097355365753174,-5.508939266204834,Medium,0.9826
-4.862245082855225,7.297330856323242,-5.4294257164001465,High,1.2824
-4.261966228485107,8.260769844055176,-4.829065799713135,Medium,0.9848
-3.744352340698242,8.425426483154297,-4.647488117218018,Medium,0.8189
-2.6447222232818604,8.81402587890625,-4.244429111480713,Medium,0.6944
-2.0232672691345215,9.258874893188477,-4.251048564910889,High,1.2153
-1.8474911451339722,9.518162727355957,-4.293271064758301,Medium,0.5289
-1.4309948682785034,9.654294967651367,-4.61376953125,Medium,0.7982
-1.4652736186981201,10.0675630569458,-4.607579708099365,Low,0.1922
-0.6504349112510681,10.30599308013916,-5.58223819732666,Low,0.1895
-0.40442320704460144,10.263526916503906,-5.809861660003662,Low,0.2205
-0.09767039865255356,10.251714706420898,-6.079615116119385,Low,0.2003
0.6701570153236389,10.153079986572266,-6.52293062210083,Low,0.4308
1.2844712734222412,10.04163646697998,-6.7102837562561035,Low,0.2453
2.0291268825531006,10.0219087600708,-6.905628681182861,Medium,0.6603
1.6595978736877441,10.270545959472656,-7.09244966506958,Low,0.0358
2.6666579246520996,10.22248649597168,-7.076510906219482,Low,0.2615
2.9929003715515137,10.409748077392578,-7.121361255645752,Low,0.3434
3.339719295501709,10.620342254638672,-7.080451488494873,Low,0.1776
3.8532187938690186,10.824003219604492,-6.312111854553223,Low,0.1736
3.9070568084716797,10.804033279418945,-5.98275089263916,Low,0.1244
4.0326032638549805,11.140432357788086,-6.162927150726318,Low,0.4273
4.0455851554870605,11.10079288482666,-5.962221622467041,Low,0.3348
4.196844100952148,11.441965103149414,-5.906839847564697,Low,0.1252
4.142887592315674,11.202357292175293,-5.307466506958008,Low,0.1247
4.0187835693359375,10.877293586730957,-5.089691162109375,Low,0.0537
4.294248104095459,11.563945770263672,-4.610074996948242,Low,0.1571
4.3323235511779785,11.657442092895508,-4.266671180725098,Low,0.2953
4.229197978973389,11.496827125549316,-3.305528402328491,Low,0.1092
4.091626167297363,11.512980461120605,-2.4969325065612793,Low,0.0261
3.91754412651062,11.503405570983887,-1.939377784729004,Low,0.4759
3.772493839263916,11.572898864746094,-1.524523377418518,Low,0.3571
3.1191415786743164,11.74303150177002,-0.2853676974773407,Low,0.1225
2.782282590866089,10.86974048614502,0.052031051367521286,Medium,0.5507
2.5038795471191406,10.958182334899902,0.48186784982681274,Low,0.2896
2.085355281829834,10.57421875,1.008420705795288,Low,0.0423
1.883258581161499,10.128969192504883,1.2658251523971558,Medium,0.5392
1.536468744277954,9.434476852416992,1.8329185247421265,Low,0.3333
1.0364068746566772,8.266315460205078,2.984325408935547,Low,0.2313
-5.178524971008301,-6.136112213134766,-8.498713493347168,Low,0.0504
-5.488924980163574,-5.038476943969727,-9.511519432067871,Medium,0.7423
-5.340343952178955,-4.702830791473389,-9.79958724975586,Medium,0.5742
-5.358544826507568,-3.7266340255737305,-10.137444496154785,High,1.3522
-5.582911014556885,-3.1125917434692383,-10.063960075378418,High,1.2612
-5.27982234954834,-2.2750847339630127,-10.116645812988281,Medium,0.9333
-5.239485263824463,-1.8924732208251953,-10.025288581848145,Medium,1.0372
-5.694521427154541,-2.240151882171631,-9.876724243164062,Medium,0.8660
-6.230894088745117,-1.3939182758331299,-9.239107131958008,High,1.2399
-6.268517971038818,-0.9850112795829773,-9.01401424407959,Medium,0.8186
-6.383030891418457,-0.6447869539260864,-8.766185760498047,Medium,1.0048
-6.667843341827393,-0.8365870118141174,-8.697294235229492,Medium,0.5365
-6.922916412353516,-0.5923059582710266,-8.413220405578613,Medium,0.8103
-7.392893314361572,-0.4344877004623413,-8.053691864013672,High,1.2037
-7.588082790374756,0.2482270747423172,-7.6107611656188965,Medium,0.8177
-7.709573745727539,1.0084079504013062,-7.215996742248535,Medium,0.9122
-7.851042747497559,1.407367467880249,-7.00089693069458,Medium,0.6595
-7.705532073974609,2.7879104614257812,-6.612438678741455,Medium,0.9804
-7.437295913696289,3.124619245529175,-6.582879543304443,Medium,0.8368
-7.444462299346924,4.429220676422119,-6.198394298553467,Medium,1.1104
-6.915853023529053,5.201872825622559,-6.0476298332214355,High,1.5000
-6.749762058258057,5.490423202514648,-5.970736026763916,High,1.5000
-6.444407939910889,6.129762172698975,-5.77091121673584,Medium,1.1645
-5.639456748962402,6.837003231048584,-5.571594715118408,Medium,1.1177
-4.744146347045898,7.969635486602783,-5.042961597442627,High,1.3065
